,artist_name,genres,followers,artist_popularity,artist_url,track_name,album_name,release_date,duration_ms,explicit,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
479,Christina Aguilera,"dance pop, pop",8411343,65,https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS,Fighter,Stripped,2002-07-19,245960,False,65,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899
480,Christina Aguilera,"dance pop, pop",8411343,65,https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS,Pero Me Acuerdo de Tí,Mi Reflejo,2000,265733,False,65,0.679,0.474,6,-6.323,1,0.0294,0.546,0.00149,0.373,0.197,117.947
481,Alec Benjamin,"alt z, pop, pov: indie",5186665,82,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Let Me Down Slowly,Narrated For You,2018-11-16,169353,False,82,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073
482,Alec Benjamin,"alt z, pop, pov: indie",5186665,74,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,If We Have Each Other,Narrated For You,2018-11-16,181522,False,74,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094
483,Alec Benjamin,"alt z, pop, pov: indie",5186665,73,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Water Fountain,Narrated For You,2018-11-16,218893,False,73,0.723,0.504,8,-5.572,1,0.0392,0.388,7.4e-05,0.087,0.551,133.975
484,Alec Benjamin,"alt z, pop, pov: indie",5186665,70,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,If I Killed Someone For You,Narrated For You,2018-11-16,185122,False,70,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894
485,Alec Benjamin,"alt z, pop, pov: indie",5186665,70,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Devil Doesn’t Bargain,(Un)Commentary,2022-04-15,163613,False,70,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15
486,Alec Benjamin,"alt z, pop, pov: indie",5186665,67,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Boy In The Bubble,Narrated For You,2018-11-16,181705,False,67,0.817,0.578,11,-7.579,0,0.0824,0.224,0.00103,0.251,0.851,143.982
487,Alec Benjamin,"alt z, pop, pov: indie",5186665,64,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Let Me Down Slowly (feat. Alessia Cara),Let Me Down Slowly (feat. Alessia Cara),2019-01-07,169174,False,64,0.655,0.569,1,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.267
488,Alec Benjamin,"alt z, pop, pov: indie",5186665,62,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,I Sent My Therapist To Therapy,12 Notes,2024-05-10,180923,False,62,0.691,0.698,5,-6.201,0,0.108,0.303,7.39e-06,0.412,0.631,76.005
489,Alec Benjamin,"alt z, pop, pov: indie",5186665,62,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)","Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",2020-08-13,156187,False,62,0.702,0.616,6,-4.903,1,0.326,0.686,0.0,0.145,0.507,80.482
490,Alec Benjamin,"alt z, pop, pov: indie",5186665,62,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,Outrunning Karma,Narrated For You,2018-11-16,188850,False,62,0.416,0.649,11,-5.271,0,0.0385,0.655,2.82e-06,0.12,0.474,112.482
491,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,82,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Dream On,Aerosmith,1973-01-05,267596,False,82,0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031
492,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,76,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",I Don't Want To Miss A Thing EP,1998-08-18,299723,False,76,0.39,0.649,2,-5.163,1,0.0345,0.172,0.0,0.216,0.144,121.161
493,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,75,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Walk This Way,Toys In The Attic,1975-04-08,220310,False,75,0.653,0.73,5,-10.613,1,0.0429,0.0115,1.02e-05,0.0776,0.894,108.709
494,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,73,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Sweet Emotion,Toys In The Attic,1975-04-08,274088,False,73,0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436
495,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,73,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Crazy,Get A Grip,1993-01-01,316826,False,73,0.348,0.848,6,-4.674,0,0.0396,0.0454,0.0,0.143,0.486,162.189
496,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,70,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Cryin',Get A Grip,1993-01-01,308560,False,70,0.452,0.813,9,-4.45,1,0.0319,8.31e-05,0.0381,0.274,0.539,105.757
497,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,68,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Dude (Looks Like A Lady),Permanent Vacation,1987-01-01,265773,False,68,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294
498,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,65,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Amazing,Get A Grip,1993-01-01,355915,False,65,0.305,0.803,0,-4.668,1,0.0412,0.0495,0.000315,0.329,0.282,139.381
499,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,62,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Angel,Permanent Vacation,1987-01-01,308906,False,62,0.239,0.819,3,-3.583,1,0.0393,0.304,0.0,0.0855,0.439,171.449
500,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,62,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Jaded,Just Push Play,2001-03-05,215823,False,62,0.518,0.866,9,-4.476,1,0.0509,0.00413,1.93e-05,0.246,0.671,117.983
501,Aly & AJ,"dance pop, girl group, post-teen pop",680583,63,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Potential Breakup Song,Insomniatic,2007-01-01,219773,False,63,0.572,0.89,6,-4.139,0,0.039,0.00082,0.00937,0.564,0.765,158.038
502,Aly & AJ,"dance pop, girl group, post-teen pop",680583,55,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Potential Breakup Song,Potential Breakup Song,2020-12-29,218333,True,55,0.554,0.901,6,-4.139,0,0.0384,0.000493,0.000291,0.0867,0.537,157.987
503,Aly & AJ,"dance pop, girl group, post-teen pop",680583,50,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Slow Dancing,a touch of the beat gets you up on your feet gets you out and then into the sun,2021-05-07,267880,False,50,0.701,0.455,7,-9.0,1,0.0296,0.568,0.242,0.114,0.312,113.992
504,Aly & AJ,"dance pop, girl group, post-teen pop",680583,50,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Like Whoa,Insomniatic,2007-01-01,150826,False,50,0.703,0.806,8,-4.974,0,0.0555,0.00935,0.00056,0.0948,0.844,120.996
505,Aly & AJ,"dance pop, girl group, post-teen pop",680583,46,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Walking On Sunshine,Into The Rush,2005-01-01,233733,False,46,0.65,0.961,9,-3.208,1,0.0392,0.0131,0.0,0.0725,0.943,108.992
506,Aly & AJ,"dance pop, girl group, post-teen pop",680583,46,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Rush,Into The Rush,2005-01-01,191733,False,46,0.548,0.815,2,-5.218,0,0.0409,0.0175,8.9e-06,0.127,0.212,129.963
507,Aly & AJ,"dance pop, girl group, post-teen pop",680583,43,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Chemicals React - Remix,Insomniatic,2007-01-01,175920,False,43,0.5,0.889,11,-4.541,1,0.0676,0.0014,0.0,0.0781,0.428,132.713
508,Aly & AJ,"dance pop, girl group, post-teen pop",680583,42,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Do You Believe In Magic,Into The Rush,2005-01-01,134066,False,42,0.555,0.909,5,-2.738,1,0.0356,0.153,2.87e-06,0.129,0.785,138.983
509,Aly & AJ,"dance pop, girl group, post-teen pop",680583,40,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,No One,Into The Rush,2005-01-01,177560,False,40,0.457,0.577,7,-5.351,1,0.0264,0.00643,0.000315,0.0813,0.321,158.597
510,Aly & AJ,"dance pop, girl group, post-teen pop",680583,39,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Pretty Places,a touch of the beat gets you up on your feet gets you out and then into the sun,2021-05-07,319400,False,39,0.577,0.798,2,-5.037,1,0.0365,0.0963,0.0788,0.311,0.413,128.0
511,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,85,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),2004-03-23,250373,False,85,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018
512,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,83,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),2010-03-30,220800,False,83,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963
513,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,81,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,My Boo,Confessions (Expanded Edition),2004-03-23,223440,False,81,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412
514,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,78,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Hey Daddy (Daddy's Home),Raymond v Raymond (Expanded Edition),2010-03-30,224093,False,78,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975
515,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,73,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,U Remind Me,8701,2001-08-07,266893,False,73,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985
516,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,73,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Burn,Confessions (Expanded Edition),2004-03-23,231933,False,73,0.796,0.477,1,-7.161,1,0.108,0.314,0.0,0.12,0.685,119.928
517,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,72,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Love in This Club (feat. Young Jeezy),Here I Stand,2008-05-27,259720,False,72,0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012
518,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,72,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Confessions Part II,Confessions (Expanded Edition),2004-03-23,211200,False,72,0.845,0.467,1,-7.674,1,0.138,0.0586,0.0,0.0694,0.702,138.007
519,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,69,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,OMG (feat. will.i.am),Raymond v Raymond (Expanded Edition),2010-03-30,269493,False,69,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998
520,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,70,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,You Make Me Wanna...,My Way,1997-09-16,219120,False,70,0.761,0.639,5,-7.577,0,0.0539,0.0359,0.0,0.0945,0.922,164.088
521,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,70,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Miss Murder,DECEMBERUNDERGROUND,2006-06-06,206586,False,70,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519
522,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,59,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Girl's Not Grey,Sing The Sorrow,2003,190493,False,59,0.389,0.904,8,-4.494,0,0.0355,0.00844,0.000155,0.124,0.67,121.863
523,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,52,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,The Boy Who Destroyed The World,All Hallows EP,1999-01-01,185360,False,52,0.232,0.978,4,-5.766,0,0.0836,3.5e-05,0.00395,0.321,0.578,163.712
524,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,52,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Prelude 12/21,DECEMBERUNDERGROUND,2006-06-06,94466,False,52,0.678,0.658,3,-9.133,0,0.0481,0.0753,0.0,0.125,0.616,75.017
525,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,52,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Silver And Cold,Sing The Sorrow,2003,250706,False,52,0.408,0.839,3,-4.543,0,0.0369,0.00258,6.96e-06,0.333,0.37,131.521
526,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,50,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,The Leaving Song Pt. II,Sing The Sorrow,2003,211040,False,50,0.512,0.82,3,-5.971,0,0.0303,0.00143,0.00143,0.104,0.602,88.977
527,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,50,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,The Days Of The Phoenix,The Art Of Drowning,2000-01-01,207693,False,50,0.396,0.986,11,-4.467,0,0.0574,0.000981,0.000409,0.23,0.546,110.72
528,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,50,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Love Like Winter,DECEMBERUNDERGROUND,2006-06-06,165653,False,50,0.592,0.914,10,-4.753,0,0.0468,0.000259,0.000139,0.0452,0.524,120.032
529,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,50,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Dancing Through Sunday,Sing The Sorrow,2003,146666,False,50,0.554,0.98,3,-2.849,0,0.0947,0.00291,0.0,0.279,0.643,114.078
530,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,47,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Totalimmortal,AFI,2004-01-01,164360,False,47,0.482,0.968,4,-3.678,0,0.0816,0.00139,0.000347,0.157,0.559,101.022
531,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,85,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Carry You Home,Carry You Home,2024-05-31,166880,False,85,0.525,0.66,10,-7.094,1,0.111,0.468,3.3e-06,0.128,0.458,123.787
532,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,79,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Before You Leave Me,Before You Leave Me,2024-02-16,176178,False,79,0.702,0.84,4,-5.382,1,0.0657,0.151,0.0,0.081,0.639,120.035
533,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,72,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Save You a Seat,Save You a Seat,2024-03-29,197573,False,72,0.59,0.469,6,-6.287,1,0.0467,0.398,0.0,0.0872,0.331,135.798
534,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,66,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Chasing Shadows,Chasing Shadows,2022-12-02,164027,False,66,0.779,0.604,1,-8.039,0,0.0403,0.556,0.0,0.112,0.404,120.017
535,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,61,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,One More I Love You,One More I Love You,2021-06-11,216935,False,61,0.631,0.381,8,-8.232,1,0.0386,0.768,0.00218,0.261,0.546,92.951
536,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,60,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Yard Sale,Yard Sale,2023-11-10,174196,False,60,0.648,0.768,0,-6.071,1,0.0541,0.246,0.0,0.0768,0.244,126.897
537,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,59,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Carry You Home (feat. Ella Henderson),Carry You Home (feat. Ella Henderson),2024-08-09,166880,False,59,0.445,0.694,10,-6.135,1,0.118,0.502,0.0,0.152,0.345,122.843
538,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,56,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Change Your Mind,Change Your Mind,2023-07-14,174406,False,56,0.409,0.401,3,-6.776,0,0.0324,0.662,3.83e-05,0.0959,0.416,143.59
539,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,54,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Give You Love,Give You Love,2023-06-08,183399,False,54,0.59,0.724,1,-4.088,1,0.0301,0.147,0.00026,0.191,0.524,155.113
540,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,54,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Screaming Underwater,Screaming Underwater,2021-09-10,146093,False,54,0.547,0.621,4,-6.287,0,0.0581,0.72,0.00996,0.408,0.712,107.415
541,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,63,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Bach: Unaccompanied Cello Suites (Remastered),1983,151733,False,63,0.218,0.111,7,-21.375,1,0.0688,0.895,0.834,0.165,0.27,77.423
542,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,52,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude","J.S. Bach: The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",2019-03-15,139306,False,52,0.221,0.126,0,-25.367,1,0.0447,0.989,0.897,0.0769,0.216,133.564
543,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,50,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"Prelude in C Minor, BWV 999","Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",1993-02-10,68573,False,50,0.338,0.15,7,-27.434,0,0.0478,0.987,0.77,0.11,0.785,119.647
544,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,48,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"Prelude in D Minor, BWV 926","Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",1993-02-10,75533,False,48,0.354,0.183,7,-25.575,0,0.0448,0.993,0.897,0.12,0.529,125.519
545,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,60,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"Goldberg Variations, BWV 988: Aria","Bach: The Goldberg Variations, BWV 988 (1981 Gould Remaster)",1981,184853,False,60,0.454,0.0139,4,-29.966,0,0.0513,0.995,0.943,0.0736,0.243,130.242
546,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,46,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"Prelude in C Major, BWV 924: Praeambulum in C Major, BWV 924","Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",1993-02-10,67093,False,46,0.268,0.216,0,-26.338,1,0.0421,0.992,0.848,0.115,0.599,138.562
547,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,45,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"Prelude in G Minor, BWV 930: Praeambulum in G Minor, BWV 930","Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",1993-02-10,87746,False,45,0.325,0.236,7,-24.018,0,0.0429,0.993,0.899,0.163,0.599,128.782
548,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,45,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"Prelude in D Major, BWV 925","Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",1993-02-10,68133,False,45,0.315,0.261,2,-22.325,1,0.0435,0.991,0.916,0.122,0.825,139.072
549,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,57,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"Overture (Suite) No. 2 in B Minor, BWV 1067: VII. Badinerie",Bach: Overtures (Suites) Nos. 1-4,2000-12-02,90106,False,57,0.515,0.269,11,-21.859,0,0.037,0.847,0.0897,0.0757,0.964,130.998
550,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,56,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,"Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude",Six Evolutions - Bach: Cello Suites,2018-08-17,150973,False,56,0.267,0.0991,7,-22.496,1,0.075,0.988,0.916,0.108,0.42,165.474
551,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,69,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,E. Coli (feat. Earl Sweatshirt),Bread,2018-11-30,132147,True,69,0.322,0.555,11,-8.726,0,0.129,0.208,0.00437,0.325,0.397,96.019
552,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,69,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Ocean Prime (feat. Boldy James),Yacht Rock 2,2019-08-30,99906,True,69,0.583,0.604,2,-8.437,1,0.456,0.735,0.0,0.724,0.691,49.305
553,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,68,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Great Adventures,Super Tecmo Bo,2021-12-17,107253,True,68,0.499,0.468,1,-11.023,1,0.522,0.703,0.0,0.167,0.719,163.117
554,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,63,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Together Forever (Big Sean & The Alchemist),Together Forever,2024-08-16,181910,True,63,0.669,0.734,8,-7.183,1,0.0725,0.275,0.0,0.172,0.628,113.057
555,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,63,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,1985,Alfredo,2020-05-29,152546,True,63,0.528,0.595,0,-10.35,0,0.281,0.337,0.0,0.389,0.36,130.396
556,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,62,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,6 Five Heartbeats (feat. Vince Staples),This Thing Of Ours 2,2021-10-08,114092,True,62,0.617,0.561,11,-12.026,1,0.235,0.901,0.00111,0.264,0.618,154.724
557,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,62,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,I Hate Everything (feat. Action Bronson),The Food Villain,2020-10-25,82133,True,62,0.508,0.6,11,-9.632,0,0.338,0.451,0.00043,0.357,0.337,153.022
558,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,61,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Loose Change (feat. Earl Sweatshirt),This Thing Of Ours,2021-04-30,118398,True,61,0.506,0.628,9,-8.167,1,0.175,0.146,2.91e-05,0.135,0.363,86.131
559,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,61,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Summer Reign (feat. Ty Dolla $ign),The Great Escape,2023-03-31,175626,True,61,0.397,0.705,3,-10.534,1,0.267,0.434,3.48e-06,0.414,0.651,153.457
560,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,60,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,"Something to Rap About (feat. Tyler, The Creator)",Alfredo,2020-05-29,282560,True,60,0.406,0.524,5,-11.071,1,0.255,0.469,3.95e-06,0.117,0.412,56.046
561,Ashnikko,"alt z, escape room",2355237,71,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Slumber Party (feat. Princess Nokia),DEMIDEVIL,2021-01-15,178404,True,71,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012
562,Ashnikko,"alt z, escape room",2355237,67,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Daisy,DEMIDEVIL,2021-01-15,146523,True,67,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876
563,Ashnikko,"alt z, escape room",2355237,64,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,STUPID (feat. Yung Baby Tate),"Hi, It's Me",2019-07-12,167317,True,64,0.772,0.637,2,-6.881,1,0.114,0.00459,0.0,0.0778,0.54,149.906
564,Ashnikko,"alt z, escape room",2355237,60,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Worms,WEEDKILLER,2023-08-25,148690,True,60,0.825,0.716,7,-3.236,0,0.0598,0.26,0.0,0.284,0.834,140.038
565,Ashnikko,"alt z, escape room",2355237,59,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Deal With It (feat. Kelis),DEMIDEVIL,2021-01-15,191149,True,59,0.712,0.689,1,-5.286,0,0.128,0.141,0.0,0.657,0.49,82.98
566,Ashnikko,"alt z, escape room",2355237,56,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,You Make Me Sick!,WEEDKILLER,2023-08-25,138299,True,56,0.839,0.856,10,-3.468,0,0.159,0.0259,0.0,0.1,0.524,80.532
